"Mesmo mais velhos, EUA veem demência cair",1.0
Ansiedade à genética: por que até 30% da população mundial rói as unhas?,1.0
"Qualidade do espermatozoide pode aumentar com exercícios, diz estudo",1.0
Escorbuto reaparece na Austrália devido a dietas pouco variadas,1.0
Justiça australiana aprova cirurgia de redesignação de gênero de criança,1.0
Adolescentes criam versão barata de remédio que teve preço aumentado,1.0
Droga para tratar câncer raro está há oito anos na fila para liberação,1.0
"'Achei que minha boca ia explodir', diz mulher que fez preenchimento facial",1.0
Adulto 'chato pra comer' pode ter vidas social e profissional afetadas,1.0
Vício em trabalho pode ser risco para a saúde,1.0
Australiano que nasceu sem os quatro membros fala sobre bullying,1.0
"É verdade que dor na canela, canelite, tem cura?",1.0
Holandês que não conseguia superar alcoolismo opta pela eutanásia,1.0
"Aos 117, mulher mais velha do mundo come muitos ovos e poucos vegetais",1.0
Número de soropositivos cresce 10% ao ano na Rússia,1.0
Vacina contra Aids começará a ser testada na África do Sul,1.0
Educação postural entra no debate sobre desafios pedagógicos,1.0
Texas tem primeiro caso de zika provavelmente transmitido por Aedes,1.0
"Vinagre de maçã ganha popularidade, mas há dúvidas sobre sua ação",1.0
"Dependendo da quantidade, mercúrio em peixes pode prejudicar saúde",1.0
Especialistas dão dicas de como contar a uma criança que ela tem câncer,1.0
"Após 3 anos, cigarros com sabor voltam à pauta do STF",1.0
Dentistas apostam em formas de tratar a cárie sem o motorzinho,1.0
Laboratório brasileiro importa 10 kg de maconha para fazer remédio,1.0
Danos da zika estão longe de ser totalmente compreendidos,1.0
Citomegalovírus (CMV) também é responsável por casos de microcefalia,1.0
"Europeus vivem cada vez mais, mas nem sempre com boa saúde, diz estudo",1.0
Maior taxação de bebidas açucaradas pode ajudar na luta contra obesidade,1.0
Anvisa aprova critérios para uso de medicamento à base de maconha,1.0
Estudos mostram prejuízo causado por vírus da zika mesmo após nascimento,1.0
"Não se deve nunca na vida obrigar os filhos a comer, diz pediatra espanhol",1.0
Dobra número de pessoas com Aids que recebe tratamento,1.0
Comer antes de dormir pode alterar o organismo e os processos digestivos,1.0
"Na Rocinha, uma mesma rua vive diferentes extremos da tuberculose",1.0
Tenho incontinência urinária. Como posso me tratar?,1.0
Cientistas testam ímãs para fixar bolsas de colostomia e próteses,1.0
"Dependência de álcool e drogas é crise de saúde pública, diz relatório dos EUA",1.0
"Indústria farmacêutica age como o crime organizado, diz pesquisador",1.0
"Diário em tópicos, 'bullet journal' ajuda na organização cotidiana",1.0
"Mulher com alergia à água sofre com banhos, chuva e até com próprio suor",1.0
"Pessoas têm mais medo de prejudicar família do que de morrer, diz pesquisa",1.0
É verdade que pessoas com artrose não podem fazer exercícios?,1.0
Teste de HIV em pendrive é desenvolvido,1.0
"Ser 'hipocondríaco' pode elevar risco de doenças cardíacas, diz estudo",1.0
Vida de menina com síndrome de Down inspira livro,1.0
França reembolsa R$ 500 para ajudar fumantes a abandonar o vício,1.0
"Por saúde e tranquilidade, mais mulheres param de menstruar",1.0
É verdade que lâmpadas LED fazem mal para a saúde?,1.0
Um maço de cigarro ao dia produz 150 mutações no pulmão por ano,1.0
Não faz sentido que homens sintam os efeitos colaterais dos contraceptivos,1.0
Anticoncepcional injetável masculino avança em testes,1.0
Nova droga impede formação de proteína que causa alzheimer,1.0
Americano desenvolve hepatite após consumo excessivo de energético,1.0
Perda do hábito de amamentar traz problemas para crianças no Paquistão,1.0
Quase metade dos brasileiros não lê rótulos de alimentos,1.0
Câncer matará mais de 5 milhões de mulheres por ano em 2030,1.0
Overdoses por analgésicos opioides dobram entre jovens americanos,1.0
Superproteger não garante segurança e prejudica independência de crianças,1.0
Cerca de 300 milhões de crianças estão expostas a ar perigosamente poluído,1.0
"Aos 105 anos, britânica faz ioga, dirige carro e bebe vinho quase todo dia",1.0
Intuição dos pais é crucial na hora de achar a melhor terapia antiautismo,1.0
"Vejo pontos escuros, moscas volantes. Tem tratamento?",1.0
"Dormir no quarto dos pais reduz mortes de bebês, dizem pediatras",1.0
"Epidemia de Aids chegou aos EUA antes do que se pensava, diz estudo",1.0
Estudo traça chegada do HIV em Nova York na década de 70,1.0
Poluição a longo prazo aumenta risco de hipertensão arterial,1.0
"Mulheres já bebem quase tanto quanto os homens, diz estudo",1.0
"Bebê é retirada de útero, operada, e colocada de volta por mais três meses",1.0
Avanço da idade deixa mais mulheres sozinhas do que homens,1.0
Como se manter saudável com uma dieta vegana,1.0
Qual é a doença do mês? Campanhas disputam espaço no calendário,1.0
Tomo finasterida para queda capilar. Corro risco de impotência?,1.0
"'Não sou seu filho, sou sua vítima', diz jovem ao pai que o infectou com HIV",1.0
Leite de marsupiais pode ajudar no combate às superbactérias,1.0
Deficientes visuais usam maquiagem para marcar independência,1.0
Projeto cria músicas sobre vida do paciente para tentar frear Alzheimer,1.0
Tenho anemia falciforme e é difícil engordar. O que faço?,1.0
OMS diz que epidemia de tuberculose é mais grave do que se esperava,1.0
A rara síndrome pós-orgasmo que só afeta homens,1.0
OMS sugere que países taxem bebidas açucaradas como sucos e refrigerantes,1.0
Medicamento semanal para diabetes tipo 2 é lançado,1.0
Clitóris 3D ensina anatomia em escolas e desmistifica prazer feminino,1.0
Células-tronco obtidas da pele de macacos ajudam a regenerar corações,1.0
"Surtos de zika na Ásia-Pacífico são ""altamente prováveis"", diz OMS",1.0
Unicef afirma que Iêmen passa por surto de cólera,1.0
Medicação para câncer de pele é aprovada,1.0
"Regra dos 5 segundos não funciona, diz pesquisa americana",1.0
"Para ajudar quem se acha 'errado e estranho', jovem fala de depressão",1.0
"Mesmo com vários remédios, não controlo diabetes. Há algo errado?",1.0
Ciência aponta o melhor remédio para o mau hálito deixado pelo alho,1.0
"Após recorde de 122 anos, a tendência é que as pessoas vivam até os 115 anos",1.0
Notícias sobre erradicação do HIV? Muita calma nessa hora,1.0
"É inútil tentar moldar os filhos e entupi-los de atividades, diz psicóloga",1.0
Políticos japoneses simulam gravidez para que homens façam tarefas de casa,1.0
Estudo de processo de reciclagem em células rende Nobel a japonês,1.0
Fim de jejum para exames pode estar próximo,1.0
Estudos comprovam papel protetor das estatinas,1.0
Por que hemoglobina glicada ajuda a diagnosticar diabetes?,1.0
"Uma em cada dez crianças com HIV é imune à Aids, indica estudo",1.0
Paciente sobrevive a complexo transplante de múltiplas vísceras,1.0
"Ficar sozinho pode ser a melhor maneira de descansar, diz pesquisa",1.0
"Segunda 'mãe' contribuiu com apenas 0,17% dos genes do bebê",1.0
Continente americano é a primeira região no mundo a erradicar sarampo,1.0
Anvisa suspende prazo para início da rastreabilidade de medicamentos,1.0
Cientista diz ter inventado 'álcool que não dá ressaca nem lesiona fígado',1.0
Vasto cardápio de pornô on-line pode dificultar relações na vida real,1.0
"Enjoos matinais podem significar menor chance de aborto, diz estudo",1.0
Tenho pedras na vesícula. Espero pelos sintomas ou opero logo?,1.0
Vacina de DNA protege macacos contra a zika,1.0
ONU se mostra preocupada com resistência a antibióticos,1.0
Anvisa propõe critérios para alerta sobre lactose nos rótulos de alimentos,1.0
Pessoas com gene da obesidade respondem bem a dietas e exercícios,1.0
Exposição à luz intensa 'melhora satisfação sexual em homens',1.0
"Na era da selfie, tem academia que até ajuda aluno a tirar foto perfeita",1.0
"Beber um copo de cerveja pode deixar as pessoas mais sociáveis, diz estudo",1.0
Ausência de mercados perto de casa pode piorar qualidade da dieta,1.0
Entidades querem acesso fácil à adrenalina para tratar crises alérgicas,1.0
Na minha cirurgia cardíaca um ponto ficou frouxo. Devo reoperar?,1.0
Como a indústria do açúcar empurrou a culpa para a gordura,1.0
Monitorar câncer de próstata é tão eficaz quanto tratamento clássico,1.0
A luta de um grupo de crianças contra as doenças mais raras do mundo,1.0
Competição escolhe melhor inovação para deficientes,1.0
"Cadeira é boa, mas realidade do Brasil desafia o modelo",1.0
"Participantes têm que se descolar da realidade, diz psicóloga reality show",1.0
Até 60% das pessoas internadas estão desnutridas,1.0
Grupo identifica bactéria do tifo do mato no sul do Chile,1.0
"Gastamos muito dinheiro para tratar pessoas normais, diz psiquiatra",1.0
Dietas com suplementação natural podem melhorar visão,1.0
"Na menopausa, existem alimentos que substituam hormônios?",1.0
Cientistas de SP obtêm leite de vaca que não dá alergia,1.0
"Estudo mede chance de estatina causar diabetes, derrame e miopatia",1.0
Poluição atmosférica causa uma em cada dez mortes no mundo,1.0
"Exercícios físicos podem ajudar a compensar danos do álcool, diz estudo",1.0
Pesquisadores descobrem drogas que previnem e curam malária em roedor,1.0
"Vírus da zika encontrado nos olhos pode levar à cegueira, afirma estudo",1.0
Sexo frequente na terceira idade é bom para mulheres e perigoso para homens,1.0
"Força dos relacionamentos é chave para vida longa e feliz, diz pesquisa",1.0
Povoado italiano revela segredo da longevidade de seus habitantes,1.0
Menino diz estar feliz um ano após receber transplante duplo de mãos,1.0
Agência americana suspende venda de 2.100 sabonetes antibacterianos,1.0
Quais alimentos ajudam a tratar ataxia? Coenzima q10 ajuda?,1.0
Droga experimental mostra ação 'impressionante' contra Alzheimer,1.0
OMS recomenda novos tratamentos para infecções de transmissão sexual,1.0
"Filtros em rede social podem revelar indícios de depressão, diz estudo",1.0
Novo estudo associa surdez em bebês à infecção pelo vírus da zika,1.0
"Com alisamento, implante e tintura, sobrancelha vira o centro das atenções",1.0
Vermífugo para solitária se mostra promissor contra zika,1.0
Disney distribui repelentes para conter medo de infecção por zika,1.0
'Doping da beleza': Os riscos do uso constante de anabolizantes,1.0
Descoberta do zika no Brasil provocou mágoa entre pesquisadores,1.0
Italiana é a mãe do primeiro bebê com material genético do zika no cérebro,1.0
Homem sem sintomas infectou parceira sexual com zika nos EUA,1.0
"'Sou viciado em pornografia e nunca fiz sexo', diz britânico de 31 anos",1.0
EUA investem US$ 30 milhões em projetos contra zika,1.0
Terceira idade asiática custará 20 bilhões de dólares nos próximos anos,1.0
Cientistas apontam mais oito tipos de câncer ligados ao excesso de peso,1.0
Efeitos graves da zika são notados em bebê após 6 meses de nascimento,1.0
Transmissão local de zika na Flórida chega à costa oeste do Estado,1.0
Imagens mostram ação da zika em bebês ainda no útero,1.0
"Criança deve comer no máximo 25g de açúcar por dia, diz associação dos EUA",1.0
Alto índice de agricultores gaúchos com câncer põe agrotóxicos em xeque,1.0
"Virgindade perde peso, mas beleza e finanças ainda influenciam romance",1.0
Projeto de lei relacionado à ELA é rejeitado por corpo técnico da Câmara,1.0
Anvisa suspende lotes de calmantes por falhas em testes e embalagem,1.0
Menino de 3 anos tem pernas e dedos amputados por erro de diagnóstico,1.0
Médico americano que erradicou a varíola morre aos 87 anos,1.0
"Série 'Unidade Básica' resgata médico focado no paciente, diz Caco Ciocler",1.0
"Aguardada por médicos, série de TV retrata unidade de saúde de SP",1.0
"Governo confirma cinco casos de zika na turística Miami Beach, nos EUA",1.0
Pessoas com ELA sofrem para conseguir os benefícios do INSS,1.0
"'Gordinhos olímpicos', apesar de exercício, ainda correm risco de saúde",1.0
Ativistas da área de saúde defendem governo de acusação de farmacêuticas,1.0
Sindicato de farmacêuticas acusa ministério de infringir regra sanitária,1.0
Médicos suíços lançam registro internacional de grávidas com zika,1.0
Fumigação preocupa moradores de região com zika em Miami,1.0
A mulher que vive com um rim de cem anos doado pela sua mãe,1.0
Monitoramento de pais nas redes sociais pode evitar pedofilia e bullying,1.0
Estudo encontra possível gene da sociabilidade,1.0
Doença misteriosa faz menino de Bangladesh parecer idoso,1.0
Estudos não comprovam eficácia das ventosas de Phelps,1.0
Icesp usará robôs para ensinar cuidado em casa a pacientes e familiares,1.0
Prêmio Octavio Frias de Oliveira será entregue nesta terça,1.0
"Millennials são a geração com mais inativos sexualmente, diz estudo",1.0
Governo articula núcleo para frear ações na saúde,1.0
"Laboratório de envelhecimento, cidade do RS se torna 'amiga do idoso'",1.0
"Em Veranópolis, idosas criam cardápio de restaurante com receitas antigas",1.0
Estudo que mostra como a saliva ajuda a avaliar câncer leva prêmio,1.0
Médico baiano ganha prêmio por filantropia na área oncológica,1.0
"Para ser boa, cirurgia com robô depende de bom médico",1.0
Poeira de fazenda oferece pistas para prevenção da asma,1.0
Uma hora diária de exercício anula danos de ficar oito horas sentado,1.0
Dois bebês nascem com microcefalia associada a zika na Califórnia,1.0
Anvisa suspende medicamentos para emagrecer e para estômago,1.0
Universitária descobre trombose após uso contínuo de anticoncepcional,1.0
"Fio dental pode não ser tão eficaz quanto se pensava, dizem estudos",1.0
EUA vão iniciar teste clínico de vacina de DNA contra a zika,1.0
Hambúrguer sem carne para carnívoros é lançado nos EUA,1.0
Elogiar demais as crianças pode gerar um duro golpe na autoestima,1.0
Cientistas dizem ter resolvido mistério do orgasmo feminino,1.0
EUA confirmam mais dez casos de transmissão local da zika na Flórida,1.0
Casos caem e expectativa é que poucos turistas sejam infectados pela zika,1.0
Artista que já foi homem e mulher conta por que agora tem gênero neutro,1.0
Diagnóstico insensível ou 'na lata' pode atrapalhar tratamento médico,1.0
Como saber se posso tomar vacina contra a gripe?,1.0
Homem que recebeu transplante duplo de mãos diz preferir próteses,1.0
Miami suspende doações de sangue para evitar transmissão de zika,1.0
Nova droga contra o mal de Alzheimer vai bem em teste,1.0
Mais remédios serão vendidos sem receita nas farmácias,1.0
"Cirurgias robótica e tradicional têm resultados iguais, diz estudo",1.0
EUA investigam dois novos casos de suspeita de transmissão local de zika,1.0
Desafio do balde de gelo leva a descoberta de gene de esclerose,1.0
Paraguai informa sobre os primeiros casos no país de microcefalia por zika,1.0
OMS caminha para tirar identidade transgênero de manual de doenças,1.0
Paraná iniciará campanha de vacinação contra a dengue em agosto,1.0
"Ao suar por uma boa selfie, 'atletas' podem passar dos limites",1.0
Zika pode afetar 'dezenas de milhares' de bebês na América Latina,1.0
Nasce primeiro bebê com microcefalia provocada pela zika na Europa,1.0
Saiba como descobrir se você pode ter diabetes,1.0
'Biópsia líquida' para monitorar câncer passa a ser oferecida no país,1.0
"Todo paciente tem um preço, afirma farmacoeconomista",1.0
É verdade que comer maçã é bom para tratar a rouquidão?,1.0
Nova York registra primeiro caso de microcefalia ligado ao zika,1.0
Europa dá sinal verde a tratamento preventivo contra o HIV,1.0
Zika é detectado em esperma 3 meses depois da infecção,1.0
Cientistas dizem ter encontrado caminho para reverter menopausa,1.0
Conselho de medicina aprova nova terapia para aumento da próstata,1.0
Alckmin anuncia início de testes da 'pílula do câncer' em humanos,1.0
Tratamento preventivo contra o HIV deve chegar ao SUS até o início de 2017,1.0
"Até metade dos alimentos produzidos no mundo acaba no lixo, diz ONU",1.0
"2,5 milhões de pessoas por ano são infectadas com HIV, diz estudo",1.0
"Depois de ter H1N1, mulher recebe coração e pulmões artificiais e dá à luz",1.0
"Guru da arrumação, Marie Kondo lança guia ilustrado contra a bagunça",1.0
Tomar banho quente ou imaginar que faz exercício substitui atividade física?,1.0
Calor fora de época não deixa aedes 'sumir',1.0
Tenho osteoporose. É segura a medicação que me indicaram?,1.0
EUA registram transmissão sexual do zika de mulher para homem,1.0
"Epidemia de zika pode acabar em três anos, diz estudo na 'Science'",1.0
Velhos demais para o sexo? Não nesta casa de repouso,1.0
"Obesidade diminui expectativa de vida em até dez anos, aponta novo estudo",1.0
Gene dos ruivos pode aumentar risco de câncer de pele,1.0
"Adoçantes artificiais aumentam apetite, mostra estudo",1.0
"Brasil lidera novos casos de HIV na América Latina, diz Unaids",1.0
Depilação íntima nos EUA segue os passos do Brasil e vira norma,1.0
"Crianças que chupam o dedo ou roem unhas têm menos alergias, diz estudo",1.0
Idosa que pegou vírus da zika em viagem morre nos EUA,1.0
"Meu pai tem mielofibrose, um câncer raro. Existem tratamentos paliativos para a doença?",1.0
"Adolescente come pouca fruta e não larga doces e refrigerante, diz pesquisa",1.0
Produtos do dia a dia escondem químicos potencialmente perigosos,1.0
"Relação de vírus bovino com zika e microcefalia é frágil, diz pesquisador",1.0
Governo obriga indústria a informar presença de lactose no rótulo,1.0
Mãe relata batalha de filho de dez anos que pesa 188 kg,1.0
"Estimular centro de prazer do cérebro aumenta imunidade, aponta estudo",1.0
"Nas férias, crianças vivem desafios do acampamento sem celular",1.0
"Brasileiros comem poucas frutas, verduras e legumes, aponta estudo",1.0
Rótulos de alimentos deverão ter alerta para alérgicos a partir de hoje,1.0
"Jornalista americana relata história de pai que, aos 76, virou Stéfanie",1.0
Tive celulite ocular. O que é isso e qual a causa da doença?,1.0
Inserção de atividade física no dia a dia ajuda a ir bem na escola,1.0
"Brasil reduz sódio em alimentos, mas ainda está longe da meta",1.0
Bactéria da hanseníase se 'disfarça' de vírus e engana sistema imunológico,1.0
Pesquisa mapeia fatos e angústias da vida sexual do brasileiro,1.0
Empresa quer fazer primeiro remédio brasileiro à base de maconha,1.0
"Antibiótico impede infecção por zika, mas ainda não se sabe ao certo como",1.0
Cientistas acreditam que manipulação da flora intestinal possa curar doenças,1.0
"Sou obeso, compulsivo e dependente químico. Devo fazer bariátrica?",1.0
A peça que os vírus da dengue e da zika pregaram nas fabricantes de vacinas,1.0
"'Meu pai me injetou HIV quando eu era bebê', diz criador de ONG",1.0
"Quem já teve dengue pode estar mais vulnerável ao vírus da zika, diz estudo",1.0
Anvisa irá propor regras para alimentos integrais,1.0
'Superanticorpo' impede infecção por HIV em humanos,1.0
O bebê que surpreendeu os médicos ao sobreviver com cérebro fora do crânio,1.0
"Zika faz com que encomendas de pílula abortiva dobrem no Brasil, diz estudo",1.0
Pesquisa da USP associa vírus da zika a inflamação nos olhos em adultos,1.0
É possível ser 'gordo' e ao mesmo tempo estar em boa forma?,1.0
Tipo de câncer do ator Edson Celulari tem boas chances de cura,1.0
Nova terapia para tumor de mama é mais prática e ecológica,1.0
Como falar de assédio com as crianças?,1.0
Veja o que a ciência já descobriu e o que ainda não se sabe sobre maconha,1.0
Como tratar de disfunção erétil e aumento da próstata?,1.0
"'Estudos de neurociência superaram a psicanálise', diz pesquisador brasileiro",1.0
Empresa sueca desenvolve camisinha mais resistente a rompimento,1.0
"Adultos podem desenvolver deficit de atenção, diz pesquisa brasileira",1.0
"À espera de transplante, americano vive 555 dias sem coração",1.0
"Beber café ou chá muito quente pode causar câncer no esôfago, diz OMS",1.0
Anvisa cria guia para ajudar médicos na prescrição de fitoterápicos,1.0
'Recauchutagem' de célula de defesa ajuda a combater leucemia,1.0
Rede social e CVV lançam ferramenta para prevenir suicídio,1.0
"Consumo de cereais integrais pode aumentar longevidade, aponta estudo",1.0
Terapia especializada em 'luto complicado' ganha espaço no país,1.0
Folha realiza fórum sobre saúde em tempo de recessão em SP,1.0
"Olivia Byington escreve livro sobre o filho João, que tem síndrome rara",1.0
"Usar maconha por anos não faz tão mal para a saúde física, diz estudo",1.0
Fumar no inverno é pior para a saúde?,1.0
OMS recomenda que pessoas de países com o vírus da zika adiem a gravidez,1.0
Jovens brasileiros querem envelhecer como Mick Jagger ou Tina Turner,1.0
Combinação de novas drogas deve turbinar luta contra o câncer,1.0
"Deixar o bebê chorando no quarto pode ensinar a dormir, diz estudo",1.0
Programa bilionário dos EUA pretende dar 'tiro na Lua' contra o câncer,1.0
Não caminhar durante o trabalho pode ser tão perigoso quanto fumar?,1.0
Cópia de medicamento pode reduzir custo do tratamento contra câncer,1.0
Livro conta como guerras fizeram a medicina evoluir,1.0
Médicos usam sites de busca e redes sociais para mapear doenças,1.0
Qual é a causa da colite ulcerativa? Tem cura?,1.0
Quimioterapia 'expressa' melhora tratamento contra câncer de ovário,1.0
Estudo liga câncer de próstata ao tamanho da cintura,1.0
Cientistas acreditam que zika possa ser transmitido por beijo e sexo oral,1.0
Novo teste aponta que 'pílula do câncer' retarda tumor de pele,1.0
Discussão sobre sistema nacional para rastrear medicamentos será adiada,1.0
Alimentos devem ter advertência no rótulo para alérgicos a partir de julho,1.0
Sistema nacional para rastrear medicamentos deve sair só em 2021,1.0
'Pílula do câncer' é reprovada mais uma vez em novos testes,1.0
Piracicaba vai expandir o uso de mosquitos geneticamente modificados,1.0
Casar engorda? Estudos analisam as dietas de solteiros e comprometidos,1.0
"Em livro, blogueira conta aspectos negligenciados sobre o diabetes",1.0
'Síndrome da pessoa elástica' pode afetar articulações e até o coração,1.0
Como evitar uma nova infecção cutânea?,1.0
Indústria tenta adiar prazo para incluir alergênicos em rótulos,1.0
"Probióticos são inúteis, OGMs são seguros e o glúten é necessário",1.0
Mulher de 60 anos quer usar óvulos de filha morta e gerar o próprio neto,1.0
Sociedades médicas recomendam cirurgia bariátrica para tratar diabetes,1.0
Inscrições para prêmio de oncologia do Icesp são prorrogadas até o dia 3,1.0
"Celular na cama atrapalha o sono, mas há truques para driblar o malefício",1.0
"Pela primeira vez, mosquito com zika é encontrado na natureza no Brasil",1.0
Injeção de bolhas ajuda a tratar infarto,1.0
Equipe acha genes ligados a gêmeos fraternos,1.0
Qual pode ser a causa de problemas de memória em jovens?,1.0
Hormônio consegue reverter envelhecimento de células em teste,1.0
"Expectativa de vida mundial sobe cinco anos, mas ganho é desigual",1.0
"Decisão que suspende liberação da ""pílula do câncer"" é positiva, diz Anvisa",1.0
"Em liminar, STF suspende lei que autoriza pílula do câncer",1.0
Neurocirurgião de 37 anos deixa biografia sobre câncer terminal,1.0
'Alguém precisou morrer para eu ter um pênis',1.0
Exercícios curtos e exaustivos são alternativa a jornada na academia,1.0
Homem recebe primeiro transplante de pênis dos Estados Unidos,1.0
"Sem aval da Anvisa, pílula do câncer não vai para o SUS, diz ministro",1.0
5 benefícios da masturbação que talvez você não conheça,1.0
Folha estreia blog com dicas sobre fitness e vida saudável,1.0
Coração e pulmão artificiais salvam vidas de gestante com gripe H1N1,1.0
Vício em analgésicos à base de ópio explode nos EUA,1.0
Justiça suspende distribuição da 'pílula do câncer' em SP e MS,1.0
"Em parte da África, 3 em 4 pessoas com Aids não recebem tratamento",1.0
Viciados em drogas usam remédios de diarreia para controlar abstinência,1.0
Contabilista com doença rara lança biografia e dá palestras motivacionais,1.0
Cientistas desenvolvem 'segunda pele' para esconder rugas e olheiras,1.0
Idosos buscam alternativas para continuarem morando sozinhos,1.0
Técnica reduz chance de transmitir malária por transfusão de sangue,1.0
Transfusão de sangue pode transmitir vírus da dengue e da zika,1.0
"Estudo mapeia bactérias de banheiros, caixas eletrônicos e elevadores do HC da USP",1.0
"Brasileiros estão entre os que menos dormem, revela estudo",1.0
"Quais aparelhos cansam menos a vista: tablet, leitor digital ou celular?",1.0
Médicos promovem 'vaquinha' para centro de câncer em Manaus,1.0
Drogas devem vir antes de vacina antizika,1.0
Governo americano endurece as regras para a indústria do cigarro eletrônico,1.0
"'Engessamento me fez deixar o país', diz a neurocientista Suzana Herculano",1.0
Bactéria é usada para 'vacinar' Aedes contra zika,1.0
"Seis anos após reality show, participantes recuperam peso perdido",1.0
"Tirar filho do pedestal pode aliviar culpa da maternidade, diz psicanalista",1.0
"Uma em cada quatro mães tem sinais de depressão pós-parto, diz estudo",1.0
Por que a asma piora quando a temperatura cai?,1.0
Pacientes do SUS serão os primeiros voluntários de estudo com 'pílula do câncer',1.0
Prêmio de oncologia do Icesp abre inscrições,1.0
Folha estreia o blog 'Cadê a Cura?' sobre doenças e tratamentos,1.0
Vacina para abortos recorrentes usada há 20 anos no país é proibida,1.0
Maquiagem é usada para redesenhar o corpo e até 'aumentar' os seios,1.0
Meninas são mais ansiosas que meninos?,1.0
Exposição na Santa Casa mostrará antigos desenhos da anatomia humana,1.0
Alteração hormonal da gravidez agrava infecção pelo vírus H1N1,1.0
Homeopatia ainda busca respaldo científico,1.0
"Efeito placebo é ótimo e deveria ser mais explorado, diz acupunturista",1.0
Pessoas com deficiência fazem sucesso em redes sociais ao mostrar rotina fitness,1.0
Tumor é reclassificado como benigno e deve reduzir retirada da tireoide,1.0
"Quando bem feita, correção de septo é definitiva, diz médico",1.0
Grupo consultivo convocado pela OMS recomenda vacina contra a dengue,1.0
Anvisa estuda ir à Justiça contra liberação da pílula do câncer,1.0
"Ministério da Saúde sugere receita controlada da ""pílula do câncer""",1.0
Associações de pacientes não recomendam uso da 'pílula do câncer',1.0
"No caso da pílula do câncer, política venceu a cautela",1.0
Maior número de ejaculações está ligado a menor risco de câncer,1.0
"Vírus da zika causa microcefalia, conclui agência de saúde dos EUA",1.0
Vídeos de crianças abrindo brinquedos viram febre na web e geram polêmica,1.0
Cirurgia plástica reparadora cresce mais que a estética no Brasil,1.0
Cientistas estudam 'dissolução do ego' e outros efeitos do uso de LSD,1.0
Academias fazem competições para ver quem perde mais peso,1.0
Cientistas brasileiros ligam zika a novo distúrbio cerebral em adultos,1.0
"Experimental, cirurgia bariátrica feita por Faustão vai bem em teste",1.0
Dormir sempre do mesmo lado faz mal pra coluna e pra postura?,1.0
Soro brasileiro antiveneno de abelha será testado em humanos,1.0
"Um quinto dos brasileiros consome doces em excesso, diz pesquisa",1.0
Procurador pede prisão de ministro e secretário da Saúde por canabidiol,1.0
Cirurgia rara expande tórax de menina em hospital de SP,1.0
Número de diabéticos chega a 400 milhões no mundo,1.0
Laboratório do país entra em grupo internacional para criar novas drogas,1.0
Anvisa aprova nova droga contra câncer de pulmão e melanoma,1.0
"Em livro, ator Aziz Ansari ensina como se dar bem na paquera digital",1.0
"Após cirurgia, quando é possível retomar atividade física?",1.0
OMS diz que há 'consenso forte' de que zika causa a microcefalia,1.0
USP fecha laboratório que produzia 'pílula do câncer',1.0
USP faz representação criminal contra criador da 'pílula do câncer',1.0
EUA relaxam regras para uso da pílula abortiva e ampliam período de uso,1.0
Governo fará nova parceria com escolas para vacinação contra o HPV,1.0
Ministro quer legalização da 'pílula do câncer' como suplemento alimentar,1.0
Dietas fogem da contagem de calorias e agora controlam a glicemia,1.0
Micróbios da mãe moldam sistema de defesa do bebê ainda no útero,1.0
"Governo deveria dar educação sexual na campanha de zika, diz pesquisadora",1.0
Por que quem tem lúpus deve evitar se expor ao sol?,1.0
"Homens com zika devem esperar 6 meses antes de ter filhos, dizem EUA",1.0
"Entrada do zika no Brasil pode ter sido na Copa das Confederações, em 2013",1.0
Criador da 'pílula do câncer' rebate resultados negativos de estudos,1.0
Anvisa vai recomendar que Dilma Rousseff vete a 'pílula do câncer',1.0
Teste de zika será exigido para casais que buscam reprodução assistida,1.0
Senado aprova 'pílula do câncer' após resultado negativo em teste,1.0
"Médicos usam técnica de ""costura facial"" para tratar flacidez",1.0
'Pílula do câncer' é reprovada em primeiro teste oficial,1.0
"Anvisa autoriza prescrição de remédio com THC, princípio ativo da maconha",1.0
Casal de brasileiros cria técnica de exame de fezes mais humanizado,1.0
Preciso operar uma hérnia mesmo sem sintomas?,1.0
Pesquisa detecta 82% de infecções por zika em grávidas de Jundiaí,1.0
Audiência sobre a judicialização da 'pílula do câncer' tem vaia e bate-boca,1.0
Adolescentes brasileiros têm taxas ruins de colesterol,1.0
"Após resultado de exame de colesterol, jovem começou a fazer exercícios",1.0
Resultado de estudo é um alento diante da histeria com o zika,1.0
"Risco de microcefalia causada pelo vírus da zika é de 1%, diz estudo",1.0
Quaresma é utilizada para fazer dieta e aumentar a atividade física,1.0
Transplante de rim não compatível é melhor do que ficar na fila de espera,1.0
Cai número de transplantes renais no país pela primeira vez em dez anos,1.0
Mulher de país em desenvolvimento faz mais busca on-line de saúde,1.0
Gestos e postura ajudam a detectar e avaliar depressão,1.0
Combinação de duas drogas reduz um tipo de câncer de mama em 11 dias,1.0
Primeiro transplante de útero nos EUA falha e órgão é retirado,1.0
Aplicativos de saúde repassam dados de usuários e geram debate ético,1.0
Projeto que autoriza produção e uso de 'pílula do câncer' avança no Congresso,1.0
Equipamentos de LED para usar em casa podem tratar de calvície à acne,1.0
Regra da Anvisa deve aumentar venda de medicamentos sem prescrição,1.0
O que causa aftas e como tratá-las?,1.0
"'Se o paciente melhorava, que mal faria?', diz criador da 'pílula do câncer'",1.0
Processos por suposto remédio anticâncer emperram jurídico da USP,1.0
